alpha,rank,node,score,node_label
0.5,180,3f538575a1b68aa6a3b2418b0ea1ae0,122.49897958758676,830b2c15b048049e76e146c55f875aa
0.5,181,33a8071dc0ada043a508355eb6f09e3,122.20883765096532,37cc0548afaf46e9bdc24a6744b9b2c
0.5,182,620b07eac9122d247c2dc74c2116dbd,121.93440859740946,1c209e534be39dc700429da8b4ed23e
0.5,183,4f296a589200d3b8dda66e43d2f6417,121.89749792346026,2bb9c5865efb09f29149b0a15e52844
0.5,184,f956ddcb43fe5d47772dcf0ab37ede0,121.6675799052484,023827a9258b8e57972aaf3be218271
0.5,185,e0059743435faecaf202d6d70a4e6dc,121.51543111885007,bee531bf1db93bbd309d0aaee24d8aa
0.5,186,785f1e5644bea38240852bcc3f28da4,121.4495780149112,22f112cb789c41937de7073729fc0cb
0.5,187,b1a2b3fd6bbfea2768b8ab471338d71,119.99583326099284,af1631dbf2bbe97a98c727d1e9571c0
0.5,188,a241074ed6c594feba6d5a73b5253d9,119.93331480451958,f4b457e44b9c9af5ef0a617b9de98f6
0.5,189,dcce737fe0c0c66051ff0ab36c5ddea,119.14696806885183,09a84118a492e12fafe75e5a91b9e28
0.5,190,4a63b8c4199ddecb9e2a29f304b18d3,118.84864324004714,2cca1dacfb6c67e3b8ac52317f184fe
0.5,191,a705b273f63ee48fd89ac1cfb437b7f,118.47362575695908,39114ed9fe2f1965243dd998e85fa50
0.5,192,c129f09044de8f6518087924853643b,118.1482120050913,9d452c4f9f0c68342f70a895ccf769f
0.5,193,2ed97e038bc5a73bda15996e8d89f3e,117.99576263578282,2cd1301ecf7f557ab808bba3caeccb2
0.5,194,16132b6bf5925382fadf8bd611c82a3,116.42164747159352,13c40ce0c0e9ff1a2a9a57f2477e8a4
0.5,195,8b7d8a39bcc304e0e6eeb83d4d99e70,116.413057686842,aafc2211a6f6eeb8d34f906e466d812
0.5,196,401d4cd8b2729f6b9a4a3b6371f2aa1,114.93041372935188,f60e2998b28e7287913913b89dd56dc
0.5,197,5bf2acf3f16f601b9902914438bbfc7,114.0175425099138,a2d5e9180c095e2f7b491f5fa954f2c
0.5,198,e1be8f2f88ed1c7a42024f2a85c8552,113.01327355669332,b11e2154cb86edaeb6c4f80137016f4
0.5,199,c8e7118f22a6912e66489eac928fde6,112.69427669584644,930b1784ddc0f49d23cfd94d5560fbe
0.5,200,639aae6f21e24a40c74cbcaa1a0a8c4,112.12938954618454,f1c1766dd249f86ef733dfee237c9c9
0.5,201,0e7153294396eaa30a3b7ca37e5ed6d,111.92854863706576,748b25d83bd9acb25dd6fcb31878cba
0.5,202,163f4867ce63e9563d39e5fb8522c3b,111.36426715962352,ed7060785bbacd9bfad993aab5a47be
0.5,203,9fa5dfb7349ef1850ac21f7fbcb1be4,110.8873302050329,fc576834ad124a8265393c74d4449ea
0.5,204,5c9bec3ef19309e683e2856df18a1fa,110.77905939300982,fdc460e39f9731653cbbf30cb05b9e2
0.5,205,ae6445ad7e7f306c64f2bf899d68e2f,109.61295543867064,c840e0f9ada00a6e3179c3cdb3073b3
0.5,206,eac6103b28594b26caecdbe471ac912,109.26115503691145,2c3a5925772dfabd792060399a4e2db
0.5,207,2fccd03e5c2bc4b348217c2523b0ba2,109.08712114635712,13b48feb05ee54b495a21cc54a14ea7
0.5,208,8c9aaa7d17e5525641d01215dacde8e,108.4066418629412,65e7999b08851d52f85f6bdf7bf1201
0.5,209,65c021258b679e29615883ec4e9954c,108.08330120791092,8e617358cf86c2b4ce01ad8309d2ac3
0.5,210,0f72bd2b7ccb47849d073b63aa35ef1,107.53604047016051,873f8b51514605e894a6368a1371797
0.5,211,315bd3a7bfc34a31cef1742ddf413c9,107.53604047016051,73889544aab344ec2cd3d069370c419
0.5,212,2cc6b75220a8c2457652a315282c978,106.92520750505932,b0df5a08aeb0170818152668bbe892a
0.5,213,c7fea299f167fd42b175dfa4549bd59,106.88311372709909,2351a81128f15aa7f9f59f71ab65466
0.5,214,d4de595f60b7ef8be1716e4f2f8f8a7,105.95753866525968,00f01ee6f00a8e7c86ebaa35ec63fda
0.5,215,cb04f88c83e078870af3cf21f9885ca,105.48933595392477,e08c7265d538b4a3f674a6e20ca202c
0.5,216,c5c14eabb90e2328b0cbaeb64a9ff1d,105.47037498748168,d50ec9f64a71e08cca4cc6f8f081f8d
0.5,217,fa8a324bbbfcd5fe74dbc9fb00603a8,105.29957264870546,d77c54efe4c9f36f88cd1fe4cafcf26
0.5,218,d3581abb1b0cfc3d8d887a481ac535e,104.69479452198183,32db46919a970445d75bfe510841a20
0.5,219,67145a59a8de791db68b670440d9a67,104.44137111317526,2c891f1b5a78ee588d331b796fb9f99
0.5,220,c6e3f8c56d537e0c94e9601c299f7c1,103.97114984456024,c9a87b624c92abe9de90ce1869cd269
0.5,221,6121a214990672d48da079af68fef9a,103.56157588603988,d39bdc5cf91f0b0a4d8057d640baeeb
0.5,222,5e7213ef2299f19b7ebe563d82f8542,103.440804327886,a3fca8bd6bf01719e59ead5eba62a09
0.5,223,ceca5b38fc2587cb401f8b93b19a1d0,103.3537614216338,5c11707b0022ff4fe1c6fbdbe99e488
